title,release_year,score,popularity,genre2
Nodame Cantabile: Paris-hen,2008-10-10,8.19,1129,Romance
Nodame Cantabile: Paris-hen,2008-10-10,8.19,1129,Slice of Life
Seirei no Moribito,2007-04-07,8.19,714,Action
Seirei no Moribito,2007-04-07,8.19,714,Adventure
Seirei no Moribito,2007-04-07,8.19,714,Historical
Seirei no Moribito,2007-04-07,8.19,714,Fantasy
Mobile Suit Gundam Unicorn,2010-03-12,8.19,1569,Action
Mobile Suit Gundam Unicorn,2010-03-12,8.19,1569,Drama
Mobile Suit Gundam Unicorn,2010-03-12,8.19,1569,Mecha
Mobile Suit Gundam Unicorn,2010-03-12,8.19,1569,Military
Mobile Suit Gundam Unicorn,2010-03-12,8.19,1569,Sci-Fi
Mobile Suit Gundam Unicorn,2010-03-12,8.19,1569,Space
Mobile Suit Gundam 00,2007-10-06,8.19,672,Action
Mobile Suit Gundam 00,2007-10-06,8.19,672,Military
Mobile Suit Gundam 00,2007-10-06,8.19,672,Sci-Fi
Mobile Suit Gundam 00,2007-10-06,8.19,672,Space
Mobile Suit Gundam 00,2007-10-06,8.19,672,Drama
Mobile Suit Gundam 00,2007-10-06,8.19,672,Mecha
Kotonoha no Niwa,2013-05-31,8.19,190,Slice of Life
Kotonoha no Niwa,2013-05-31,8.19,190,Psychological
Kotonoha no Niwa,2013-05-31,8.19,190,Drama
Kotonoha no Niwa,2013-05-31,8.19,190,Romance
Detroit Metal City,2008-08-08,8.19,704,Music
Detroit Metal City,2008-08-08,8.19,704,Comedy
Detroit Metal City,2008-08-08,8.19,704,Seinen
Ansatsu Kyoushitsu,2015-01-10,8.19,54,Action
Ansatsu Kyoushitsu,2015-01-10,8.19,54,Comedy
Ansatsu Kyoushitsu,2015-01-10,8.19,54,School
Ansatsu Kyoushitsu,2015-01-10,8.19,54,Shounen
Uchouten Kazoku 2,2017-04-09,8.2,2079,Comedy
Uchouten Kazoku 2,2017-04-09,8.2,2079,Demons
Uchouten Kazoku 2,2017-04-09,8.2,2079,Drama
Uchouten Kazoku 2,2017-04-09,8.2,2079,Fantasy
Uchouten Kazoku 2,2017-04-09,8.2,2079,Slice of Life
Nisemonogatari,2012-01-08,8.2,166,Mystery
Nisemonogatari,2012-01-08,8.2,166,Comedy
Nisemonogatari,2012-01-08,8.2,166,Supernatural
Nisemonogatari,2012-01-08,8.2,166,Ecchi
Skip Beat!,2008-10-06,8.2,569,Comedy
Skip Beat!,2008-10-06,8.2,569,Drama
Skip Beat!,2008-10-06,8.2,569,Romance
Skip Beat!,2008-10-06,8.2,569,Shoujo
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,2013-08-24,8.2,2356,Action
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,2013-08-24,8.2,2356,Adventure
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,2013-08-24,8.2,2356,Comedy
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,2013-08-24,8.2,2356,Drama
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,2013-08-24,8.2,2356,Fantasy
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,2013-08-24,8.2,2356,Shounen
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,2013-08-24,8.2,2356,Super Power
Mr. Pen Pen,1986-03-31,8.2,11813,Comedy
Mr. Pen Pen,1986-03-31,8.2,11813,Kids
Mr. Pen Pen,1986-03-31,8.2,11813,Shoujo
Naruto: Shippuuden,2007-02-15,8.2,19,Action
Naruto: Shippuuden,2007-02-15,8.2,19,Adventure
Naruto: Shippuuden,2007-02-15,8.2,19,Comedy
Naruto: Shippuuden,2007-02-15,8.2,19,Super Power
Naruto: Shippuuden,2007-02-15,8.2,19,Martial Arts
Naruto: Shippuuden,2007-02-15,8.2,19,Shounen
Mahoutsukai no Yome: Hoshi Matsu Hito,2016-09-10,8.2,579,Slice of Life
Mahoutsukai no Yome: Hoshi Matsu Hito,2016-09-10,8.2,579,Magic
Mahoutsukai no Yome: Hoshi Matsu Hito,2016-09-10,8.2,579,Fantasy
Mahoutsukai no Yome: Hoshi Matsu Hito,2016-09-10,8.2,579,Shounen
Cardcaptor Sakura,1998-04-07,8.2,350,Adventure
Cardcaptor Sakura,1998-04-07,8.2,350,Comedy
Cardcaptor Sakura,1998-04-07,8.2,350,Drama
Cardcaptor Sakura,1998-04-07,8.2,350,Magic
Cardcaptor Sakura,1998-04-07,8.2,350,Romance
Cardcaptor Sakura,1998-04-07,8.2,350,Fantasy
Cardcaptor Sakura,1998-04-07,8.2,350,School
Cardcaptor Sakura,1998-04-07,8.2,350,Shoujo
Gensei Shugoshin P-hyoro Ikka OVA,1988-09-01,8.2,11864,Adventure
Gensei Shugoshin P-hyoro Ikka OVA,1988-09-01,8.2,11864,Fantasy
Gensei Shugoshin P-hyoro Ikka OVA,1988-09-01,8.2,11864,Shoujo
Yoru wa Mijikashi Arukeyo Otome,2017-04-07,8.21,1759,Comedy
Yoru wa Mijikashi Arukeyo Otome,2017-04-07,8.21,1759,Romance
Non Non Biyori Repeat,2015-07-07,8.21,966,Comedy
Non Non Biyori Repeat,2015-07-07,8.21,966,School
Non Non Biyori Repeat,2015-07-07,8.21,966,Seinen
Non Non Biyori Repeat,2015-07-07,8.21,966,Slice of Life
xxxHOLiC Rou,2010-04-23,8.21,1869,Mystery
xxxHOLiC Rou,2010-04-23,8.21,1869,Supernatural
Warau Salesman Tokubetsu Bangumi,1992-12-26,8.22,11239,Psychological
Warau Salesman Tokubetsu Bangumi,1992-12-26,8.22,11239,Supernatural
Warau Salesman Tokubetsu Bangumi,1992-12-26,8.22,11239,Seinen
Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,2012-07-14,8.22,3308,Action
Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,2012-07-14,8.22,3308,Magic
Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,2012-07-14,8.22,3308,Comedy
Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,2012-07-14,8.22,3308,Sci-Fi
Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,2012-07-14,8.22,3308,Drama
Death Parade,2015-01-10,8.22,47,Game
Death Parade,2015-01-10,8.22,47,Mystery
Death Parade,2015-01-10,8.22,47,Psychological
Death Parade,2015-01-10,8.22,47,Drama
Death Parade,2015-01-10,8.22,47,Thriller
Asobi Asobase,2018-07-08,8.22,639,Comedy
Asobi Asobase,2018-07-08,8.22,639,School
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,2012-10-06,8.23,816,Psychological
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,2012-10-06,8.23,816,Drama
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,2012-10-06,8.23,816,Magic
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,2012-10-06,8.23,816,Thriller
Kamisama Hajimemashita◎,2015-01-06,8.23,595,Comedy
